74
0xe320	0x9075
0xd782	0xd398	;Ә Hangul Hieuh-Yi-Cieuc
0xd783	0xd399	;ә Hangul Hieuh-Yi-Chieuch
0xd784	0xd39a	;Ӛ Hangul Hieuh-Yi-Khieukh
0xd785	0xd39b	;ӛ Hangul Hieuh-Yi-Thieuth
0xd786	0xd39c	;Ӝ Hangul Hieuh-Yi-Phieuph
0xd787	0xd39d	;ӝ Hangul Hieuh-Yi-Hieuh
0xd788	0xd3a1	;ӡ Hangul Hieuh-I
0xd789	0xd3a2	;Ӣ Hangul Hieuh-I-Kiyeok
0xd78a	0xd3a3	;ӣ Hangul Hieuh-I-SsangKiyeok
0xd78b	0xd3a4	;Ӥ Hangul Hieuh-I-KiyeokSios
0xd78c	0xd3a5	;ӥ Hangul Hieuh-I-Nieun
0xd78d	0xd3a6	;Ӧ Hangul Hieuh-I-NieunCieuc
0xd78e	0xd3a7	;ӧ Hangul Hieuh-I-NieunHieuh
0xd78f	0xd3a8	;Ө Hangul Hieuh-I-Tikeut
0xd790	0xd3a9	;ө Hangul Hieuh-I-Rieul
0xd791	0xd3aa	;Ӫ Hangul Hieuh-I-RieulKiyeok
0xd792	0xd3ab	;ӫ Hangul Hieuh-I-RieulMieum
0xd793	0xd3ac	;Ӭ Hangul Hieuh-I-RieulPieup
0xd794	0xd3ad	;ӭ Hangul Hieuh-I-RieulSios
0xd795	0xd3ae	;Ӯ Hangul Hieuh-I-RieulThieuth
0xd796	0xd3af	;ӯ Hangul Hieuh-I-RieulPhieuph
0xd797	0xd3b0	;Ӱ Hangul Hieuh-I-RieulHieuh
0xd798	0xd3b1	;ӱ Hangul Hieuh-I-Mieum
0xd799	0xd3b3	;ӳ Hangul Hieuh-I-Pieup
0xd79a	0xd3b4	;Ӵ Hangul Hieuh-I-PieupSios
0xd79b	0xd3b5	;ӵ Hangul Hieuh-I-Sios
0xd79c	0xd3b6	;Ӷ Hangul Hieuh-I-Ssangsios
0xd79d	0xd3b7	;ӷ Hangul Hieuh-I-Ieung
0xd79e	0xd3b8	;Ӹ Hangul Hieuh-I-Cieuc
0xd79f	0xd3b9	;ӹ Hangul Hieuh-I-Chieuch
0xd7a0	0xd3ba	;Ӻ Hangul Hieuh-I-Khieukh
0xd7a1	0xd3bb	;ӻ Hangul Hieuh-I-Thieuth
0xd7a2	0xd3bc	;Ӽ Hangul Hieuh-I-Phieuph
0xd7a3	0xd3bd	;ӽ Hangul Hieuh-I-Hieuh
0x4e00	0xf179	;y
0x4e01	0xf2cb	;
0x4e03	0xf662	;b
0x4e07	0xe742	;B
0x4e08	0xf1db	;
0x4e09	0xeab2	;
0x4e0a	0xeabe	;
0x4e0b	0xf7bb	;
0x4e0d	0xe996	;
0x4e11	0xf5e4	;
0x4e14	0xf4a6	;
0x4e15	0xe9e0	;
0x4e16	0xeba6	;
0x4e18	0xe29a	;
0x4e19	0xe940	;@
0x4e1e	0xecaa	;
0x4e2d	0xf3e9	;
0x4e32	0xe1fa	;
0x4e38	0xf93f	;?
0x4e39	0xe4a1	;
0x4e3b	0xf3ab	;
0x4e42	0xeed1	;
0x4e43	0xe43c	;<
0x4e45	0xe29b	;
0x4e4b	0xf3fd	;
0x4e4d	0xea4f	;O
0x4e4e	0xf8ba	;
0x4e4f	0xf7b9	;
0x4e56	0xe262	;b
0x4e58	0xecab	;
0x4e59	0xf0e0	;
0x4e5d	0xe29c	;
0x4e5e	0xe0f7	;
0x4e5f	0xeda5	;
0x4e6b	0xe071	;q
0x4e6d	0xe55c	;\
0x4e73	0xf071	;q
0x4e76	0xe973	;s
0x4e77	0xeaad	;
0x4e7e	0xe0eb	;
0x4e82	0xe5af	;
0x4e86	0xe697	;
0x4e88	0xedf8	;
0x4e8b	0xea50	;P
0x4e8c	0xf133	;3
0x4e8e	0xefcd	;
0x4e90	0xf037	;7
0x4e91	0xeff6	;
0x4e92	0xf8bb	;
0x4e94	0xeee9	;
0x4e95	0xf2cc	;
0x4e98	0xe376	;v
0x4e9b	0xea51	;Q
0x4e9e	0xed3c	;<
0x4ea1	0xe75c	;\
0x4ea2	0xf7f1	;
0x4ea4	0xe26f	;o
0x4ea5	0xf834	;4
0x4ea6	0xee42	;B
0x4ea8	0xf89d	;
0x4eab	0xf84d	;M
0x4eac	0xe158	;X
0x4ead	0xf2cd	;
0x4eae	0xe5d5	;
0x4eb6	0xe4a2	;
0x4eba	0xf161	;a
0x4ec0	0xed37	;7
0x4ec1	0xf162	;b
0x4ec4	0xf641	;A
0x4ec7	0xe29d	;
0x4eca	0xe361	;a
0x4ecb	0xe0bf	;
0x4ecd	0xf1a4	;
0x4ed4	0xf1a8	;
0x4ed5	0xea52	;R
0x4ed6	0xf672	;r
0x4ed7	0xf1dc	;
0x4ed8	0xe997	;
0x4ed9	0xeb49	;I
0x4edd	0xe55e	;^
0x4edf	0xf545	;E
0x4ee3	0xe4db	;
0x4ee4	0xe645	;E
0x4ee5	0xf134	;4
0x4ef0	0xed76	;v
0x4ef2	0xf3ea	;
0x4ef6	0xe0ec	;
0x4ef7	0xe0c0	;
0x4efb	0xf194	;
0x4f01	0xe37a	;z
0x4f09	0xf7f2	;
0x4f0a	0xf135	;5
0x4f0b	0xe36f	;o
0x4f0d	0xeeea	;
0x4f0e	0xe37b	;{
0x4f0f	0xe961	;a
0x4f10	0xe8e9	;
0x4f11	0xf9cc	;
0x4f2f	0xe8d7	;
0x4f34	0xe871	;q
0x4f36	0xe646	;F
0x4f38	0xecdf	;
0x4f3a	0xea53	;S
0x4f3c	0xea54	;T
0x4f3d	0xe031	;1
0x4f43	0xf27c	;|
0x4f46	0xe4a3	;
0x4f47	0xf247	;G
0x4f48	0xf75f	;_
0x4f4d	0xf058	;X
0x4f4e	0xf248	;H
0x4f4f	0xf3ac	;
0x4f50	0xf3a5	;
0x4f51	0xefce	;
0x4f55	0xf7bc	;
0x4f59	0xedf9	;
0x4f5a	0xf17a	;z
0x4f5b	0xe9d6	;
0x4f5c	0xf1c2	;
0x4f69	0xf735	;5
0x4f6f	0xedba	;
0x4f70	0xe8d8	;
0x4f73	0xe032	;2
0x4f76	0xe3cd	;
0x4f7a	0xf27d	;}
0x4f7e	0xf17b	;{
0x4f7f	0xea55	;U
0x4f81	0xece0	;
0x4f83	0xe059	;Y
0x4f84	0xf479	;y
0x4f86	0xe5ce	;
0x4f88	0xf646	;F
0x4f8a	0xe252	;R
0x4f8b	0xe657	;W
0x4f8d	0xecb4	;
0x4f8f	0xf3ad	;
0x4f91	0xf072	;r
0x4f96	0xe6c2	;
0x4f98	0xf4a7	;
0x4f9b	0xe1ea	;
0x4f9d	0xf0ee	;
0x4fae	0xe7b2	;
0x4faf	0xf9a5	;
0x4fb5	0xf665	;e
0x4fb6	0xe5e2	;
0x4fbf	0xf745	;E
0x4fc2	0xe197	;
0x4fc3	0xf5b5	;
0x4fc4	0xed3d	;=
0x4fc9	0xeeeb	;
0x4fca	0xf3d5	;
0x4fce	0xf34b	;K
0x4fd1	0xefb5	;
0x4fd3	0xe159	;Y
0x4fd4	0xf865	;e
0x4fd7	0xebd4	;
0x4fda	0xe6d6	;
0x4fdd	0xe951	;Q
0x4fdf	0xea56	;V
0x4fe0	0xf891	;
0x4fe1	0xece1	;
0x4fee	0xebf3	;
0x4fef	0xe998	;
0x4ff1	0xe29e	;
0x4ff3	0xe8c4	;
0x4ff5	0xf793	;
0x4ff8	0xe974	;t
0x4ffa	0xedef	;
0x5002	0xe941	;A
0x5006	0xe5d6	;
0x5009	0xf4da	;
0x500b	0xe0c1	;
0x500d	0xe8c3	;
0x5011	0xe7fa	;
0x5012	0xe4ee	;
0x5016	0xf848	;H
0x5019	0xf9a6	;
0x501a	0xf0ef	;
0x501c	0xf536	;6
0x501e	0xe15a	;Z
0x501f	0xf4a8	;
0x5021	0xf4db	;
0x5023	0xe8a7	;
0x5024	0xf647	;G
0x5026	0xe2e6	;
0x5027	0xf394	;
0x5028	0xe0da	;
0x502a	0xeed2	;
0x502b	0xe6c3	;
0x502c	0xf692	;
0x502d	0xef6e	;n
0x503b	0xeda6	;
0x5043	0xede7	;
0x5047	0xe033	;3
0x5048	0xe137	;7
0x5049	0xf059	;Y
0x504f	0xf746	;F
0x5055	0xf835	;5
0x505a	0xf3ae	;
0x505c	0xf2ce	;
0x5065	0xe0ed	;
0x5074	0xf640	;@
0x5075	0xf2cf	;
0x5076	0xefcf	;
0x5078	0xf6de	;
0x5080	0xe263	;c
0x5085	0xe999	;
0x508d	0xe8a8	;
0x5091	0xe0f8	;
0x5098	0xeaa1	;
0x5099	0xe9e1	;
0x50ac	0xf5ca	;
0x50ad	0xefb6	;
0x50b2	0xeeec	;
0x50b3	0xf27e	;~
0x50b5	0xf4f0	;
0x50b7	0xeabf	;
0x50be	0xe15b	;[
0x50c5	0xe351	;Q
0x50c9	0xf562	;b
0x50ca	0xeb4a	;J
0x50cf	0xeac0	;
0x50d1	0xe270	;p
0x50d5	0xe962	;b
0x50d6	0xf9ea	;
0x50da	0xe698	;
0x50de	0xf05a	;Z
0x50e5	0xef79	;y
0x50e7	0xecac	;
0x50ed	0xf4d0	;
0x50f9	0xe034	;4
0x50fb	0xe8f8	;
0x50ff	0xea57	;W
0x5100	0xf0f0	;
0x5101	0xf3d6	;
0x5104	0xede2	;
0x5106	0xe15c	;\
0x5109	0xe0fb	;
0x5112	0xf073	;s
0x511f	0xeac1	;
0x5121	0xe67d	;}
0x512a	0xefd0	;
0x5132	0xf249	;I
0x5137	0xe5e3	;
0x513a	0xe3d3	;
0x513c	0xedf0	;
0x5140	0xef44	;D
0x5141	0xf0c3	;
0x5143	0xf03a	;:
0x5144	0xf89e	;
0x5145	0xf5f6	;
0x5146	0xf34c	;L
0x5147	0xf9d4	;
0x5148	0xeb4b	;K
0x5149	0xe253	;S
0x514b	0xe34a	;J
0x514c	0xf6ba	;
0x514d	0xe795	;
0x514e	0xf6cd	;
0x5152	0xed3e	;>
0x515c	0xe56f	;o
0x5162	0xe377	;w
0x5165	0xf19f	;
0x5167	0xe43e	;>
0x5168	0xf291	;
0x5169	0xe5d7	;
0x516a	0xf074	;t
0x516b	0xf732	;2
0x516c	0xe1eb	;
0x516d	0xe6bf	;
0x516e	0xf8b1	;
0x5171	0xe1ec	;
0x5175	0xe942	;B
0x5176	0xe37c	;|
0x5177	0xe29f	;
0x5178	0xf292	;
0x517c	0xe152	;R
0x5180	0xe37d	;}
0x5186	0xedf7	;
0x518a	0xf4fc	;
0x518d	0xf232	;2
0x5192	0xe7b3	;
0x5195	0xe796	;
0x5197	0xefb7	;
0x51a0	0xe23e	;>
0x51a5	0xe7a2	;
0x51aa	0xe793	;
0x51ac	0xe55f	;_
0x51b6	0xeda7	;
0x51b7	0xe5d2	;
0x51bd	0xe639	;9
0x51c4	0xf532	;2
0x51c6	0xf3d7	;
0x51c9	0xe5d8	;
0x51cb	0xf34d	;M
0x51cc	0xe6d0	;
0x51cd	0xe560	;`
0x51dc	0xe6cf	;
0x51dd	0xf0ea	;
0x51de	0xf9eb	;
0x51e1	0xe8ed	;
0x51f0	0xf955	;U
0x51f1	0xe0c2	;
0x51f6	0xf9d5	;
0x51f8	0xf558	;X
0x51f9	0xef7a	;z
0x51fa	0xf5f3	;
0x51fd	0xf7de	;
0x5200	0xe4ef	;
0x5203	0xf163	;c
0x5206	0xe9c2	;
0x5207	0xf2b7	;
0x5208	0xeed4	;
0x520a	0xe05a	;Z
0x520e	0xe7fb	;
0x5211	0xf89f	;
0x5217	0xe63a	;:
0x521d	0xf59a	;
0x5224	0xf6f7	;
0x5225	0xe93c	;<
0x5229	0xe6d7	;
0x522a	0xeaa2	;
0x522e	0xe24e	;N
0x5230	0xe4f0	;
0x5236	0xf334	;4
0x5237	0xebec	;
0x5238	0xe2e7	;
0x5239	0xf4cb	;
0x523a	0xf1a9	;
0x523b	0xe04e	;N
0x5243	0xf591	;
0x5247	0xf65e	;^
0x524a	0xea9d	;
0x524b	0xe34b	;K
0x524c	0xe5b7	;
0x524d	0xf293	;
0x5254	0xf538	;8
0x5256	0xe99a	;
0x525b	0xe0a7	;
0x525d	0xe85e	;^
0x5261	0xeb76	;v
0x5269	0xf1a5	;
0x526a	0xf294	;
0x526f	0xe99b	;
0x5272	0xf7dc	;
0x5275	0xf4dc	;
0x527d	0xf794	;
0x527f	0xf59b	;
0x5283	0xf993	;
0x5287	0xe34c	;L
0x5288	0xe8f9	;
0x5289	0xe6b1	;
0x528d	0xe0fc	;
0x5291	0xf335	;5
0x5292	0xe0fd	;
0x529b	0xe5f4	;
0x529f	0xe1ed	;
0x52a0	0xe035	;5
0x52a3	0xe63b	;;
0x52a4	0xe352	;R
0x52a9	0xf34e	;N
0x52aa	0xe44d	;M
0x52ab	0xe134	;4
0x52be	0xf846	;F
0x52c1	0xe15d	;]
0x52c3	0xe89c	;
0x52c5	0xf65f	;_
0x52c7	0xefb8	;
0x52c9	0xe797	;
0x52cd	0xe15e	;^
0x52d2	0xe6cd	;
0x52d5	0xe561	;a
0x52d6	0xefed	;
0x52d8	0xe07b	;{
0x52d9	0xe7e2	;
0x52db	0xf9b2	;
0x52dd	0xecad	;
0x52de	0xe65c	;\
0x52df	0xe7b4	;
0x52e2	0xeba7	;
0x52e3	0xf263	;c
0x52e4	0xe353	;S
0x52f3	0xf9b3	;
0x52f5	0xe5e4	;
0x52f8	0xe2e8	;
0x52fa	0xf1c3	;
0x52fb	0xe342	;B
0x52fe	0xe2a0	;
0x52ff	0xe838	;8
0x5305	0xf760	;`
0x5308	0xf9d6	;
0x530d	0xf761	;a
0x530f	0xf762	;b
0x5310	0xe963	;c
0x5315	0xe9e2	;
0x5316	0xf8f9	;
0x5317	0xe9c1	;
0x5319	0xecb5	;
0x5320	0xf1dd	;
0x5321	0xe254	;T
0x5323	0xe0a1	;
0x532a	0xe9e3	;
0x532f	0xf96d	;m
0x5339	0xf7af	;
0x533f	0xe49d	;
0x5340	0xe2a1	;
0x5341	0xed38	;8
0x5343	0xf546	;F
0x5344	0xf1a0	;
0x5347	0xecae	;
0x5348	0xeeed	;
0x5349	0xf9c1	;
0x534a	0xe872	;r
0x534d	0xe743	;C
0x5351	0xe9e4	;
0x5352	0xf391	;
0x5353	0xf693	;
0x5354	0xf892	;
0x5357	0xe3f5	;
0x535a	0xe85f	;_
0x535c	0xe964	;d
0x535e	0xe936	;6
0x5360	0xf2bf	;
0x5366	0xe25f	;_
0x5368	0xeb69	;i
0x536f	0xe7d6	;
0x5370	0xf164	;d
0x5371	0xf05b	;[
0x5374	0xe04f	;O
0x5375	0xe5b0	;
0x5377	0xe2e9	;
0x537d	0xf3ed	;
0x537f	0xe15f	;_
0x5384	0xed9a	;
0x5393	0xed7d	;}
0x5398	0xe6d8	;
0x539a	0xf9a7	;
0x539f	0xf03b	;;
0x53a0	0xf642	;B
0x53a5	0xe2f0	;
0x53a6	0xf7bd	;
0x53ad	0xee96	;
0x53bb	0xe0db	;
0x53c3	0xf4d1	;
0x53c8	0xefd1	;
0x53c9	0xf4a9	;
0x53ca	0xe370	;p
0x53cb	0xefd2	;
0x53cd	0xe873	;s
0x53d4	0xec62	;b
0x53d6	0xf632	;2
0x53d7	0xebf4	;
0x53db	0xe874	;t
0x53e1	0xeed5	;
0x53e2	0xf5bf	;
0x53e3	0xe2a2	;
0x53e4	0xe1af	;
0x53e5	0xe2a3	;
0x53e9	0xe1b0	;
0x53ea	0xf3fe	;
0x53eb	0xe333	;3
0x53ec	0xebaf	;
0x53ed	0xf733	;3
0x53ef	0xe036	;6
0x53f0	0xf6bb	;
0x53f1	0xf47a	;z
0x53f2	0xea58	;X
0x53f3	0xefd3	;
0x53f8	0xea59	;Y
0x5403	0xf9de	;
0x5404	0xe050	;P
0x5408	0xf7ea	;
0x5409	0xe3ce	;
0x540a	0xf264	;d
0x540c	0xe562	;b
0x540d	0xe7a3	;
0x540e	0xf9a8	;
0x540f	0xe6d9	;
0x5410	0xf6ce	;
0x5411	0xf84e	;N
0x541b	0xe2d6	;
0x541d	0xe6f0	;
0x541f	0xf0e1	;
0x5420	0xf755	;U
0x5426	0xe99c	;
0x5429	0xe9c3	;
0x542b	0xf7df	;
0x5433	0xeeef	;
0x5438	0xf9e5	;
0x5439	0xf633	;3
0x543b	0xe7fc	;
0x543c	0xf9a9	;
0x543e	0xeeee	;
0x5442	0xe5e5	;
0x5448	0xf2d0	;
0x544a	0xe1b1	;
0x5451	0xf6a2	;
0x5468	0xf3b2	;
0x546a	0xf3b1	;
0x5471	0xe1b2	;
0x5473	0xe83b	;;
0x5475	0xe037	;7
0x547b	0xece2	;
0x547c	0xf8bc	;
0x547d	0xe7a4	;
0x5480	0xf24a	;J
0x5486	0xf763	;c
0x548c	0xf8fa	;
0x548e	0xe2a4	;
0x5490	0xe99d	;
0x54a4	0xf673	;s
0x54a8	0xf1aa	;
0x54ab	0xf431	;1
0x54ac	0xe271	;q
0x54b3	0xf836	;6
0x54b8	0xf7e0	;
0x54bd	0xf166	;f
0x54c0	0xed7e	;~
0x54c1	0xf7a1	;
0x54c4	0xf8ef	;
0x54c8	0xf7eb	;
0x54c9	0xf233	;3
0x54e1	0xf03c	;<
0x54e5	0xe038	;8
0x54e8	0xf59c	;
0x54ed	0xe1d6	;
0x54ee	0xf998	;
0x54f2	0xf559	;Y
0x54fa	0xf764	;d
0x5504	0xf736	;6
0x5506	0xea5a	;Z
0x5507	0xf456	;V
0x550e	0xe6da	;
0x5510	0xe4d0	;
0x551c	0xe755	;U
0x552f	0xf076	;v
0x5531	0xf4dd	;
0x5535	0xed6a	;j
0x553e	0xf674	;t
0x5544	0xf694	;
0x5546	0xeac2	;
0x554f	0xe7fd	;
0x5553	0xe198	;
0x5556	0xe4ba	;
0x555e	0xed3f	;?
0x5563	0xf7e1	;
0x557c	0xf336	;6
0x5580	0xe0d3	;
0x5584	0xeb4c	;L
0x5586	0xf55a	;Z
0x5587	0xe59c	;
0x5589	0xf9aa	;
0x558a	0xf7e2	;
0x5598	0xf547	;G
0x5599	0xf9c2	;
0x559a	0xf940	;@
0x559c	0xf9ec	;
0x559d	0xe072	;r
0x55a7	0xf9bd	;
0x55a9	0xf077	;w
0x55aa	0xeac3	;
0x55ab	0xe3d2	;
0x55ac	0xe272	;r
0x55ae	0xe4a4	;
0x55c5	0xf9ab	;
0x55c7	0xeae0	;
0x55d4	0xf457	;W
0x55da	0xeef0	;
0x55dc	0xe37e	;~
0x55df	0xf4aa	;
0x55e3	0xea5b	;[
0x55e4	0xf648	;H
0x55fd	0xebf5	;
0x55fe	0xf3b3	;
0x5606	0xf6a3	;
0x5609	0xe039	;9
0x5614	0xe2a5	;
0x5617	0xeac4	;
0x562f	0xebb0	;
0x5632	0xf34f	;O
0x5634	0xf634	;4
0x5636	0xecb6	;
0x5653	0xf856	;V
0x5668	0xe391	;
0x566b	0xf9ed	;
0x5674	0xe9c4	;
0x5686	0xf999	;
0x56a5	0xee4f	;O
0x56ac	0xea3d	;=
0x56ae	0xf84f	;O
0x56b4	0xedf1	;
0x56bc	0xf1c4	;
0x56ca	0xe435	;5
0x56cd	0xf9ee	;
0x56d1	0xf5b6	;
0x56da	0xebf6	;
0x56db	0xea5c	;\
0x56de	0xf96e	;n
0x56e0	0xf167	;g
0x56f0	0xe1dd	;
0x56f9	0xe647	;G
0x56fa	0xe1b3	;
0x5703	0xf765	;e
0x5704	0xedd8	;
0x5708	0xe2ea	;
0x570b	0xe2d0	;
0x570d	0xf05c	;\
0x5712	0xf03e	;>
0x5713	0xf03d	;=
0x5716	0xe4f1	;
0x5718	0xe4a5	;
0x571f	0xf6cf	;
0x5728	0xf234	;4
0x572d	0xe334	;4
0x5730	0xf432	;2
0x573b	0xe392	;
0x5740	0xf433	;3
0x5742	0xf6f8	;
0x5747	0xe343	;C
0x574a	0xe8a9	;
0x574d	0xe4bb	;
0x574e	0xe07c	;|
0x5750	0xf3a6	;
0x5751	0xe0d5	;
0x5761	0xf6e7	;
0x5764	0xe1de	;
0x5766	0xf6a4	;
0x576a	0xf750	;P
0x576e	0xe4dd	;
0x5770	0xe160	;`
0x5775	0xe2a6	;
0x577c	0xf695	;
0x5782	0xebf7	;
0x5788	0xe4dc	;
0x578b	0xf8a0	;
0x5793	0xf837	;7
0x57a0	0xf0d9	;
0x57a2	0xe2a7	;
0x57a3	0xf03f	;?
0x57c3	0xed91	;
0x57c7	0xefb9	;
0x57c8	0xf3d8	;
0x57cb	0xe768	;h
0x57ce	0xeb94	;
0x57df	0xee44	;D
0x57e0	0xe99e	;
0x57f0	0xf4f1	;
0x57f4	0xecd0	;
0x57f7	0xf49d	;
0x57f9	0xe8c6	;
0x57fa	0xe393	;
0x57fc	0xe394	;
0x5800	0xe2dc	;
0x5802	0xe4d1	;
0x5805	0xe141	;A
0x5806	0xf6d8	;
0x5808	0xe0a8	;
0x5809	0xf0bc	;
0x580a	0xed4e	;N
0x581e	0xf56c	;l
0x5821	0xe952	;R
0x5824	0xf337	;7
0x5827	0xee50	;P
0x582a	0xe07d	;}
0x582f	0xef7b	;{
0x5830	0xede8	;
0x5831	0xe953	;S
0x5834	0xf1de	;
0x5835	0xe4f2	;
0x583a	0xe199	;
0x584a	0xe264	;d
0x584b	0xeeab	;
0x584f	0xe0c3	;
0x5851	0xebb1	;
0x5854	0xf6b2	;
0x5857	0xe4f3	;
0x5858	0xe4d2	;
0x585a	0xf5c0	;
0x585e	0xeadd	;
0x5861	0xf295	;
0x5862	0xeef1	;
0x5864	0xf9b4	;
0x5875	0xf458	;X
0x5879	0xf4d2	;
0x587c	0xf296	;
0x587e	0xec63	;c
0x5883	0xe161	;a
0x5885	0xeaea	;
0x5889	0xefba	;
0x5893	0xe7d7	;
0x589c	0xf5cd	;
0x589e	0xf3f2	;
0x589f	0xf857	;W
0x58a8	0xe7f8	;
0x58a9	0xe552	;R
0x58ae	0xf675	;u
0x58b3	0xe9c5	;
0x58ba	0xeef2	;
0x58bb	0xf1df	;
0x58be	0xe05b	;[
0x58c1	0xe8fa	;
0x58c5	0xef45	;E
0x58c7	0xe4a6	;
0x58ce	0xf9b5	;
0x58d1	0xf7c9	;
0x58d3	0xed72	;r
0x58d5	0xf8bd	;
0x58d8	0xe6a4	;
0x58d9	0xe255	;U
0x58de	0xe265	;e
0x58df	0xe676	;v
0x58e4	0xedbd	;
0x58eb	0xea5d	;]
0x58ec	0xf195	;
0x58ef	0xf1e0	;
0x58f9	0xf17c	;|
0x58fa	0xf8be	;
0x58fb	0xeaeb	;
0x58fd	0xebf8	;
0x590f	0xf7be	;
0x5914	0xe395	;
0x5915	0xeb3a	;:
0x5916	0xef72	;r
0x5919	0xec64	;d
0x591a	0xe49f	;
0x591c	0xeda8	;
0x5922	0xe7d3	;
0x5927	0xe4de	;
0x5929	0xf548	;H
0x592a	0xf6bc	;
0x592b	0xe99f	;
0x592d	0xef7c	;|
0x592e	0xed77	;w
0x5931	0xecf7	;
0x5937	0xf138	;8
0x593e	0xf893	;
0x5944	0xedf2	;
0x5947	0xe396	;
0x5948	0xe43f	;?
0x5949	0xe975	;u
0x594e	0xe335	;5
0x594f	0xf3b4	;
0x5950	0xf941	;A
0x5951	0xe19a	;
0x5954	0xe9c6	;
0x5955	0xf861	;a
0x5957	0xf6df	;
0x595a	0xf838	;8
0x5960	0xf297	;
0x5962	0xea5e	;^
0x5967	0xeef3	;
0x596a	0xf6ac	;
0x596b	0xf0c4	;
0x596c	0xf1e1	;
0x596d	0xeb3b	;;
0x596e	0xe9c7	;
0x5973	0xe443	;C
0x5974	0xe44f	;O
0x5978	0xe05c	;\
0x597d	0xf8bf	;
0x5982	0xedfd	;
0x5983	0xe9e5	;
0x5984	0xe75d	;]
0x598a	0xf196	;
0x5993	0xe397	;
0x5996	0xef7d	;}
0x5997	0xe362	;b
0x5999	0xe7d8	;
0x59a5	0xf676	;v
0x59a8	0xe8aa	;
0x59ac	0xf6e0	;
0x59b9	0xe769	;i
0x59bb	0xf533	;3
0x59be	0xf56d	;m
0x59c3	0xf2d1	;
0x59c6	0xe7b5	;
0x59c9	0xf1ab	;
0x59cb	0xecb7	;
0x59d0	0xf24b	;K
0x59d1	0xe1b4	;
0x59d3	0xeb95	;
0x59d4	0xf05d	;]
0x59d9	0xf197	;
0x59da	0xef7e	;~
0x59dc	0xe0a9	;
0x59dd	0xf3af	;
0x59e6	0xe05d	;]
0x59e8	0xf139	;9
0x59ea	0xf47b	;{
0x59ec	0xf9ef	;
0x59ee	0xf7f3	;
0x59f8	0xee51	;Q
0x59fb	0xf168	;h
0x59ff	0xf1ac	;
0x5a01	0xf05e	;^
0x5a03	0xef6f	;o
0x5a11	0xea5f	;_
0x5a18	0xe436	;6
0x5a1b	0xeef4	;
0x5a1c	0xe3d6	;
0x5a1f	0xee52	;R
0x5a20	0xece3	;
0x5a25	0xed40	;@
0x5a29	0xe744	;D
0x5a36	0xf635	;5
0x5a3c	0xf4de	;
0x5a41	0xe6a5	;
0x5a46	0xf6e8	;
0x5a49	0xef56	;V
0x5a5a	0xf8e6	;
0x5a62	0xe9e6	;
0x5a66	0xe9a0	;
0x5a92	0xe76a	;j
0x5a9a	0xe83c	;<
0x5a9b	0xf040	;@
0x5aa4	0xecb8	;
0x5ac1	0xe03a	;:
0x5ac2	0xebf9	;
0x5ac4	0xf041	;A
0x5ac9	0xf47c	;|
0x5acc	0xf87e	;~
0x5ae1	0xf265	;e
0x5ae6	0xf7f4	;
0x5ae9	0xe47c	;|
0x5b05	0xf8fb	;
0x5b09	0xf9f0	;
0x5b0b	0xeb4d	;M
0x5b0c	0xe273	;s
0x5b16	0xf756	;V
0x5b2a	0xea3e	;>
0x5b40	0xeac5	;
0x5b43	0xedbe	;
0x5b50	0xf1ad	;
0x5b51	0xf87a	;z
0x5b54	0xe1ee	;
0x5b55	0xf1a6	;
0x5b57	0xf1ae	;
0x5b58	0xf37d	;}
0x5b5a	0xe9a1	;
0x5b5c	0xf1af	;
0x5b5d	0xf99a	;
0x5b5f	0xe77b	;{
0x5b63	0xe19b	;
0x5b64	0xe1b5	;
0x5b69	0xf839	;9
0x5b6b	0xebdd	;
0x5b70	0xec65	;e
0x5b71	0xf1cf	;
0x5b75	0xe9a2	;
0x5b78	0xf7ca	;
0x5b7a	0xf078	;x
0x5b7c	0xeded	;
0x5b85	0xe4eb	;
0x5b87	0xefd4	;
0x5b88	0xebfa	;
0x5b89	0xed5c	;\
0x5b8b	0xebe4	;
0x5b8c	0xef57	;W
0x5b8f	0xe26b	;k
0x5b93	0xe965	;e
0x5b95	0xf6b5	;
0x5b96	0xf995	;
0x5b97	0xf395	;
0x5b98	0xe23f	;?
0x5b99	0xf3b5	;
0x5b9a	0xf2d2	;
0x5b9b	0xef58	;X
0x5b9c	0xf0f1	;
0x5ba2	0xe0d4	;
0x5ba3	0xeb4e	;N
0x5ba4	0xecf8	;
0x5ba5	0xf079	;y
0x5ba6	0xf942	;B
0x5bac	0xeb96	;
0x5bae	0xe2e0	;
0x5bb0	0xf235	;5
0x5bb3	0xf83a	;:
0x5bb4	0xee53	;S
0x5bb5	0xebb2	;
0x5bb6	0xe03b	;;
0x5bb8	0xece4	;
0x5bb9	0xefbb	;
0x5bbf	0xec66	;f
0x5bc0	0xf4f2	;
0x5bc2	0xf266	;f
0x5bc3	0xf042	;B
0x5bc4	0xe398	;
0x5bc5	0xf169	;i
0x5bc6	0xe85b	;[
0x5bc7	0xe2a8	;
0x5bcc	0xe9a3	;
0x5bd0	0xe76b	;k
0x5bd2	0xf7ce	;
0x5bd3	0xefd5	;
0x5bd4	0xecd1	;
0x5bd7	0xe44c	;L
0x5bde	0xe73c	;<
0x5bdf	0xf4cc	;
0x5be1	0xe1fb	;
0x5be2	0xf666	;f
0x5be4	0xeef5	;
