ers\usermode\oemdrv\hp\hpmini\deskjet\vcs\pcl3ppa\bin\ARCH\retail\csproces.lib(obj\ARCH\csprc32.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\isolib_tickcount.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\isoob_direct.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\isoreg_direct.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\kernel32.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\regutil.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\tracing_sink.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\util_dbg.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\util_env.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\util_malloc.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\util_rand.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\util_win32.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\isolation\win32\obj\ARCH\win32_ldr.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\allocationlist.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\lblob.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\lblob_decoders.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\lblob_encoders.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\lstring.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\lutf8string.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\nls.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\nterrorhandling.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\paths.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\rtlvalidateunicodestring.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\isolation_win32.lib(z:\pd5\base\ntos\rtl\user\obj\ARCH\string.obj) not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\sdk\lib\ARCH\syslockutil.obj not compiled with /GS
netfx\mscorwks.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\msvcp80.dll:: F:\beta1\vctools\crt_bld\self_64_amd64\crt\src\build\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\msvcr80.dll:: F:\beta1\vctools\crt_bld\self_64_amd64\crt\src\build\ARCH\dll_obj\rtc.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\netfxperf.dll:: f:\beta1\ndp\fx\src\servicesunmanaged\performancecountershim\obj1r\ARCH\netfxprf.obj not compiled with /GS
netfx\netfxperf.dll:: f:\beta2\ndp\fx\src\servicesunmanaged\performancecountershim\obj1r\ARCH\netfxprf.obj not compiled with /GS
netfx\netfxperf.dll:: f:\beta2plus\ndp\fx\src\servicesunmanaged\performancecountershim\obj1r\ARCH\netfxprf.obj not compiled with /GS
netfx\ngen.exe:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\normalization.dll:: f:\beta1\ndp\clr\src\dlls\normalization\obj1r\ARCH\normalization.obj not compiled with /GS
netfx\normalization.dll:: f:\beta1\ndp\clr\src\dlls\normalization\obj1r\ARCH\normalizationdll.obj not compiled with /GS
netfx\perfcounter.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\peverify.dll:: f:\beta1\ndp\clr\src\jit64\peverify\obj1r\ARCH\jit.obj not compiled with /GS
netfx\peverify.dll:: f:\beta1\ndp\clr\src\jit64\peverify\obj1r\ARCH\newverify.obj not compiled with /GS
netfx\peverify.dll:: f:\beta1\ndp\clr\src\jit64\peverify\obj1r\ARCH\reader.obj not compiled with /GS
netfx\peverify.dll:: f:\beta1\ndp\clr\src\jit64\peverify\obj1r\ARCH\readerir.obj not compiled with /GS
netfx\peverify.dll:: f:\beta1\ndp\clr\src\jit64\peverify\obj1r\ARCH\vtypeinfo.obj not compiled with /GS
netfx\peverify.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\regtlibv12.exe:: f:\beta1\public\vc\lib\ARCH\libcmt.lib(..\build\ARCH\mt_obj\initsect.obj) not compiled with /GS
netfx\shfusion.dll:: F:\beta2plus\public\sdk\lib\ARCH\htmlhelp.lib(obj\ARCH\init.obj) not compiled with /GS
netfx\shfusion.dll:: f:\beta1\public\sdk\lib\ARCH\htmlhelp.lib(obj\ARCH\init.obj) not compiled with /GS
netfx\shfusion.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\shfusion.dll:: f:\beta2\public\sdk\lib\ARCH\htmlhelp.lib(obj\ARCH\init.obj) not compiled with /GS
netfx\shfusres.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\sos.dll:: f:\beta1\public\vc\lib\ARCH\libcmt.lib(..\build\ARCH\mt_obj\initsect.obj) not compiled with /GS
netfx\system.data.dll:: f:\beta1\ndp\fx\src\data\netmodule\obj2r\ARCH\system.data.netmodule not compiled with /GS
netfx\system.data.dll:: f:\beta2\ndp\fx\src\data\netmodule\obj2r\ARCH\system.data.netmodule not compiled with /GS
netfx\system.data.dll:: f:\beta2plus\ndp\fx\src\data\netmodule\obj2r\ARCH\system.data.netmodule not compiled with /GS
netfx\system.data.oracleclient.dll:: f:\beta1\ndp\fx\src\dataoracleclient\netmodule\obj2r\ARCH\system.data.oracleclient.netmodule not compiled with /GS
netfx\system.data.oracleclient.dll:: f:\beta2\ndp\fx\src\dataoracleclient\netmodule\obj2r\ARCH\system.data.oracleclient.netmodule not compiled with /GS
netfx\system.data.oracleclient.dll:: f:\beta2plus\ndp\fx\src\dataoracleclient\netmodule\obj2r\ARCH\system.data.oracleclient.netmodule not compiled with /GS
netfx\system.enterpriseservices.thunk.dll:: f:\beta1\ndp\clr\src\managedlibraries\enterpriseservicesps\original\obj1r\ARCH\dlldata.obj not compiled with /GS
netfx\system.enterpriseservices.thunk.dll:: f:\beta1\ndp\clr\src\managedlibraries\enterpriseservicesps\original\obj1r\ARCH\entsvcps.obj not compiled with /GS
netfx\system.enterpriseservices.thunk.dll:: f:\beta1\ndp\clr\src\managedlibraries\enterpriseservicesps\original\obj1r\ARCH\entsvcps_p.obj not compiled with /GS
netfx\system.transactions.dll:: f:\beta1\ndp\fx\src\tx\netmodule\obj2r\ARCH\systx.netmodule not compiled with /GS
netfx\system.transactions.dll:: f:\beta2\ndp\fx\src\tx\netmodule\obj2r\ARCH\systx.netmodule not compiled with /GS
netfx\system.transactions.dll:: f:\beta2plus\ndp\fx\src\tx\netmodule\obj2r\ARCH\systx.netmodule not compiled with /GS
netfx\tlbref.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\vbc.exe:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfx\win\microsoft.net\framework\urtinstallpath\accessibility.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\cscompmgd.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\ieexecremote.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\iehost.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\iiehost.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.build.engine.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.build.framework.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.build.tasks.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.build.utilities.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.jscript.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.visualbasic.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.visualc.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\microsoft.vsa.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\sysglobl.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.configuration.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.configuration.install.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.data.dll:: f:\rtmlhs\ndp\fx\src\data\netmodule\obj2r\ARCH\system.data.netmodule not compiled with /GS
netfx\win\microsoft.net\framework\urtinstallpath\system.data.oracleclient.dll:: f:\rtmlhs\ndp\fx\src\dataoracleclient\netmodule\obj2r\ARCH\system.data.oracleclient.netmodule not compiled with /GS
netfx\win\microsoft.net\framework\urtinstallpath\system.data.sqlxml.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.deployment.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.design.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.directoryservices.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.directoryservices.protocols.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.drawing.design.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.drawing.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.management.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.messaging.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.runtime.remoting.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.runtime.serialization.formatters.soap.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.security.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.serviceprocess.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.transactions.dll:: f:\rtmlhs\ndp\fx\src\tx\netmodule\obj2r\ARCH\systx.netmodule not compiled with /GS
netfx\win\microsoft.net\framework\urtinstallpath\system.web.mobile.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.web.regularexpressions.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.web.services.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.windows.forms.dll:: Debug information in not found .PDB file
netfx\win\microsoft.net\framework\urtinstallpath\system.xml.dll:: Debug information in not found .PDB file
netfx\win\system\netfxperf.dll:: f:\rtmlhs\ndp\fx\src\servicesunmanaged\performancecountershim\obj1r\ARCH\netfxprf.obj not compiled with /GS
netfx\wminet_utils.dll:: f:\beta1\public\vc\lib\ARCH\msvcrt.lib(..\build\ARCH\dll_obj\initsect.obj) not compiled with /GS
netfxocm.dll:: f:\beta1\public\vc\lib\ARCH\libcmt.lib(..\build\ARCH\mt_obj\initsect.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\app\test\tcgeventlog\pcat\obj\ARCH\ttcgeventlog.lib(e:\wl.obj.amd64fre\base\boot\environ\app\test\tcgeventlog\pcat\obj\ARCH\tcgeventlog.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\arch\pcat\obj\ARCH\arch.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\arch\pcat\obj\ARCH\archapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\1394io.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bdapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\break.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\check.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\comio.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\dbgio.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\debug.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\message.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\move.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\pci.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\poll.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\bd.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\bd\pcat\obj\ARCH\trapc.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\firmware\pcat\obj\ARCH\firmware.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\firmware\pcat\obj\ARCH\pcatfw.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\firmware\pcat\obj\ARCH\firmware.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\firmware\pcat\obj\ARCH\pcatlib.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\blkcache.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\blktable.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\block.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\blockapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\cdrom.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\conapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\console.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\devlog.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\disk.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\diskapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\fileapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\floppy.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\fve.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\partapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\ramapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\rconsole.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\sdiapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\serialapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\udp.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\device.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\device\pcat\obj\ARCH\udpapi.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\display.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\display.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\display.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\fontdisp.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\display.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\fontutil.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\display.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\display\pcat\obj\ARCH\graphics.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\etfsboot.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\fatboot.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\filelog.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\netboot.obj) not compiled with /GS
ngscb\tcgeventlog.exe:: e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\file.lib(e:\wl.obj.amd64fre\base\boot\environ\lib\io\file\pcat\obj\ARCH\ntfsboot.obj) not compiled with /GS
