xb6af	;
20A2	8136B232
20A3	8136B233
20A4	8136B234
20A5	8136B235
20A6	8136B236
20A7	8136B237
20A8	8136B238
20A9	8136B239
20AA	8136B330
20AB	8136B331
20AC	A2E3
20AD	8136B332
20AE	8136B333
20AF	8136B334
20B0	8136B335
20B1	8136B336
20B2	8136B337
20B3	8136B338
20B4	8136B339
20B5	8136B430
20B6	8136B431
20B7	8136B432
20B8	8136B433
20B9	8136B434
20BA	8136B435
20BB	8136B436
20BC	8136B437
20BD	8136B438
20BE	8136B439
20BF	8136B530
20C0	8136B531
20C1	8136B532
20C2	8136B533
20C3	8136B534
20C4	8136B535
20C5	8136B536
20C6	8136B537
20C7	8136B538
20C8	8136B539
20C9	8136B630
20CA	8136B631
20CB	8136B632
20CC	8136B633
20CD	8136B634
20CE	8136B635
20CF	8136B636
20D0	8136B637
20D1	8136B638
20D2	8136B639
20D3	8136B730
20D4	8136B731
20D5	8136B732
20D6	8136B733
20D7	8136B734
20D8	8136B735
20D9	8136B736
20DA	8136B737
20DB	8136B738
20DC	8136B739
20DD	8136B830
20DE	8136B831
20DF	8136B832
20E0	8136B833
20E1	8136B834
20E2	8136B835
20E3	8136B836
20E4	8136B837
20E5	8136B838
20E6	8136B839
20E7	8136B930
20E8	8136B931
20E9	8136B932
20EA	8136B933
20EB	8136B934
20EC	8136B935
20ED	8136B936
20EE	8136B937
20EF	8136B938
20F0	8136B939
20F1	8136BA30
20F2	8136BA31
20F3	8136BA32
20F4	8136BA33
20F5	8136BA34
20F6	8136BA35
20F7	8136BA36
20F8	8136BA37
20F9	8136BA38
20FA	8136BA39
20FB	8136BB30
20FC	8136BB31
20FD	8136BB32
20FE	8136BB33
20FF	8136BB34
2100	8136BB35
2101	8136BB36
2102	8136BB37
2103	A1E6
2104	8136BB38
2105	A847
2106	8136BB39
2107	8136BC30
2108	8136BC31
2109	A848
210A	8136BC32
210B	8136BC33
210C	8136BC34
210D	8136BC35
210E	8136BC36
210F	8136BC37
2110	8136BC38
2111	8136BC39
2112	8136BD30
2113	8136BD31
2114	8136BD32
2115	8136BD33
2116	A1ED
2117	8136BD34
2118	8136BD35
2119	8136BD36
211A	8136BD37
211B	8136BD38
211C	8136BD39
211D	8136BE30
211E	8136BE31
211F	8136BE32
2120	8136BE33
2121	A959
2122	8136BE34
2123	8136BE35
2124	8136BE36
2125	8136BE37
2126	8136BE38
2127	8136BE39
2128	8136BF30
2129	8136BF31
212A	8136BF32
212B	8136BF33
212C	8136BF34
212D	8136BF35
212E	8136BF36
212F	8136BF37
2130	8136BF38
2131	8136BF39
2132	8136C030
2133	8136C031
2134	8136C032
2135	8136C033
2136	8136C034
2137	8136C035
2138	8136C036
2139	8136C037
213A	8136C038
213B	8136C039
213C	8136C130
213D	8136C131
213E	8136C132
213F	8136C133
2140	8136C134
2141	8136C135
2142	8136C136
2143	8136C137
2144	8136C138
2145	8136C139
2146	8136C230
2147	8136C231
2148	8136C232
2149	8136C233
214A	8136C234
214B	8136C235
214C	8136C236
214D	8136C237
214E	8136C238
214F	8136C239
2150	8136C330
2151	8136C331
2152	8136C332
2153	8136C333
2154	8136C334
2155	8136C335
2156	8136C336
2157	8136C337
2158	8136C338
2159	8136C339
215A	8136C430
215B	8136C431
215C	8136C432
215D	8136C433
215E	8136C434
215F	8136C435
2160	A2F1
2161	A2F2
2162	A2F3
2163	A2F4
2164	A2F5
2165	A2F6
2166	A2F7
2167	A2F8
2168	A2F9
2169	A2FA
216A	A2FB
216B	A2FC
216C	8136C436
216D	8136C437
216E	8136C438
216F	8136C439
2170	A2A1
2171	A2A2
2172	A2A3
2173	A2A4
2174	A2A5
2175	A2A6
2176	A2A7
2177	A2A8
2178	A2A9
2179	A2AA
217A	8136C530
217B	8136C531
217C	8136C532
217D	8136C533
217E	8136C534
217F	8136C535
2180	8136C536
2181	8136C537
2182	8136C538
2183	8136C539
2184	8136C630
2185	8136C631
2186	8136C632
2187	8136C633
2188	8136C634
2189	8136C635
218A	8136C636
218B	8136C637
218C	8136C638
218D	8136C639
218E	8136C730
218F	8136C731
2190	A1FB
2191	A1FC
2192	A1FA
2193	A1FD
2194	8136C732
2195	8136C733
2196	A849
2197	A84A
2198	A84B
2199	A84C
219A	8136C734
219B	8136C735
219C	8136C736
219D	8136C737
219E	8136C738
219F	8136C739
21A0	8136C830
21A1	8136C831
21A2	8136C832
21A3	8136C833
21A4	8136C834
21A5	8136C835
21A6	8136C836
21A7	8136C837
21A8	8136C838
21A9	8136C839
21AA	8136C930
21AB	8136C931
21AC	8136C932
21AD	8136C933
21AE	8136C934
21AF	8136C935
21B0	8136C936
21B1	8136C937
21B2	8136C938
21B3	8136C939
21B4	8136CA30
21B5	8136CA31
21B6	8136CA32
21B7	8136CA33
21B8	8136CA34
21B9	8136CA35
21BA	8136CA36
21BB	8136CA37
21BC	8136CA38
21BD	8136CA39
21BE	8136CB30
21BF	8136CB31
21C0	8136CB32
21C1	8136CB33
21C2	8136CB34
21C3	8136CB35
21C4	8136CB36
21C5	8136CB37
21C6	8136CB38
21C7	8136CB39
21C8	8136CC30
21C9	8136CC31
21CA	8136CC32
21CB	8136CC33
21CC	8136CC34
21CD	8136CC35
21CE	8136CC36
21CF	8136CC37
21D0	8136CC38
21D1	8136CC39
21D2	8136CD30
21D3	8136CD31
21D4	8136CD32
21D5	8136CD33
21D6	8136CD34
21D7	8136CD35
21D8	8136CD36
21D9	8136CD37
21DA	8136CD38
21DB	8136CD39
21DC	8136CE30
21DD	8136CE31
21DE	8136CE32
21DF	8136CE33
21E0	8136CE34
21E1	8136CE35
21E2	8136CE36
21E3	8136CE37
21E4	8136CE38
21E5	8136CE39
21E6	8136CF30
21E7	8136CF31
21E8	8136CF32
21E9	8136CF33
21EA	8136CF34
21EB	8136CF35
21EC	8136CF36
21ED	8136CF37
21EE	8136CF38
21EF	8136CF39
21F0	8136D030
21F1	8136D031
21F2	8136D032
21F3	8136D033
21F4	8136D034
21F5	8136D035
21F6	8136D036
21F7	8136D037
21F8	8136D038
21F9	8136D039
21FA	8136D130
21FB	8136D131
21FC	8136D132
21FD	8136D133
21FE	8136D134
21FF	8136D135
2200	8136D136
2201	8136D137
2202	8136D138
2203	8136D139
2204	8136D230
2205	8136D231
2206	8136D232
2207	8136D233
2208	A1CA
2209	8136D234
220A	8136D235
220B	8136D236
220C	8136D237
220D	8136D238
220E	8136D239
220F	A1C7
2210	8136D330
2211	A1C6
2212	8136D331
2213	8136D332
2214	8136D333
2215	A84D
2216	8136D334
2217	8136D335
2218	8136D336
2219	8136D337
221A	A1CC
221B	8136D338
221C	8136D339
221D	A1D8
221E	A1DE
221F	A84E
2220	A1CF
2221	8136D430
2222	8136D431
2223	A84F
2224	8136D432
2225	A1CE
2226	8136D433
2227	A1C4
2228	A1C5
2229	A1C9
222A	A1C8
222B	A1D2
222C	8136D434
222D	8136D435
222E	A1D3
222F	8136D436
2230	8136D437
2231	8136D438
2232	8136D439
2233	8136D530
2234	A1E0
2235	A1DF
2236	A1C3
2237	A1CB
2238	8136D531
2239	8136D532
223A	8136D533
223B	8136D534
223C	8136D535
223D	A1D7
223E	8136D536
223F	8136D537
2240	8136D538
2241	8136D539
2242	8136D630
2243	8136D631
2244	8136D632
2245	8136D633
2246	8136D634
2247	8136D635
2248	A1D6
2249	8136D636
224A	8136D637
224B	8136D638
224C	A1D5
224D	8136D639
224E	8136D730
224F	8136D731
2250	8136D732
2251	8136D733
2252	A850
2253	8136D734
2254	8136D735
2255	8136D736
2256	8136D737
2257	8136D738
2258	8136D739
2259	8136D830
225A	8136D831
225B	8136D832
225C	8136D833
225D	8136D834
225E	8136D835
225F	8136D836
2260	A1D9
2261	A1D4
2262	8136D837
2263	8136D838
2264	A1DC
2265	A1DD
2266	A851
2267	A852
2268	8136D839
2269	8136D930
226A	8136D931
226B	8136D932
226C	8136D933
226D	8136D934
226E	A1DA
226F	A1DB
2270	8136D935
2271	8136D936
2272	8136D937
2273	8136D938
2274	8136D939
2275	8136DA30
2276	8136DA31
2277	8136DA32
2278	8136DA33
2279	8136DA34
227A	8136DA35
227B	8136DA36
227C	8136DA37
227D	8136DA38
227E	8136DA39
227F	8136DB30
2280	8136DB31
2281	8136DB32
2282	8136DB33
2283	8136DB34
2284	8136DB35
2285	8136DB36
2286	8136DB37
2287	8136DB38
2288	8136DB39
2289	8136DC30
228A	8136DC31
228B	8136DC32
228C	8136DC33
228D	8136DC34
228E	8136DC35
228F	8136DC36
2290	8136DC37
2291	8136DC38
2292	8136DC39
2293	8136DD30
2294	8136DD31
2295	A892
2296	8136DD32
2297	8136DD33
2298	8136DD34
2299	A1D1
229A	8136DD35
229B	8136DD36
229C	8136DD37
229D	8136DD38
229E	8136DD39
229F	8136DE30
22A0	8136DE31
22A1	8136DE32
22A2	8136DE33
22A3	8136DE34
22A4	8136DE35
22A5	A1CD
22A6	8136DE36
22A7	8136DE37
22A8	8136DE38
22A9	8136DE39
22AA	8136DF30
22AB	8136DF31
22AC	8136DF32
22AD	8136DF33
22AE	8136DF34
22AF	8136DF35
22B0	8136DF36
22B1	8136DF37
22B2	8136DF38
22B3	8136DF39
22B4	8136E030
22B5	8136E031
22B6	8136E032
22B7	8136E033
22B8	8136E034
22B9	8136E035
22BA	8136E036
22BB	8136E037
22BC	8136E038
22BD	8136E039
22BE	8136E130
22BF	A853
22C0	8136E131
22C1	8136E132
22C2	8136E133
22C3	8136E134
22C4	8136E135
22C5	8136E136
22C6	8136E137
22C7	8136E138
22C8	8136E139
22C9	8136E230
22CA	8136E231
22CB	8136E232
22CC	8136E233
22CD	8136E234
22CE	8136E235
22CF	8136E236
22D0	8136E237
22D1	8136E238
22D2	8136E239
22D3	8136E330
22D4	8136E331
22D5	8136E332
22D6	8136E333
22D7	8136E334
22D8	8136E335
22D9	8136E336
22DA	8136E337
22DB	8136E338
22DC	8136E339
22DD	8136E430
22DE	8136E431
22DF	8136E432
22E0	8136E433
22E1	8136E434
22E2	8136E435
22E3	8136E436
22E4	8136E437
22E5	8136E438
22E6	8136E439
22E7	8136E530
22E8	8136E531
22E9	8136E532
22EA	8136E533
22EB	8136E534
22EC	8136E535
22ED	8136E536
22EE	8136E537
22EF	8136E538
22F0	8136E539
22F1	8136E630
22F2	8136E631
22F3	8136E632
22F4	8136E633
22F5	8136E634
22F6	8136E635
22F7	8136E636
22F8	8136E637
22F9	8136E638
22FA	8136E639
22FB	8136E730
22FC	8136E731
22FD	8136E732
22FE	8136E733
22FF	8136E734
2300	8136E735
2301	8136E736
2302	8136E737
2303	8136E738
2304	8136E739
2305	8136E830
2306	8136E831
2307	8136E832
2308	8136E833
2309	8136E834
230A	8136E835
230B	8136E836
230C	8136E837
230D	8136E838
230E	8136E839
230F	8136E930
2310	8136E931
2311	8136E932
2312	A1D0
2313	8136E933
2314	8136E934
2315	8136E935
2316	8136E936
2317	8136E937
2318	8136E938
2319	8136E939
231A	8136EA30
231B	8136EA31
231C	8136EA32
231D	8136EA33
231E	8136EA34
231F	8136EA35
2320	8136EA36
2321	8136EA37
2322	8136EA38
2323	8136EA39
2324	8136EB30
2325	8136EB31
2326	8136EB32
2327	8136EB33
2328	8136EB34
2329	8136EB35
232A	8136EB36
232B	8136EB37
232C	8136EB38
232D	8136EB39
232E	8136EC30
232F	8136EC31
2330	8136EC32
2331	8136EC33
2332	8136EC34
2333	8136EC35
2334	8136EC36
2335	8136EC37
2336	8136EC38
2337	8136EC39
2338	8136ED30
2339	8136ED31
233A	8136ED32
233B	8136ED33
233C	8136ED34
233D	8136ED35
233E	8136ED36
233F	8136ED37
2340	8136ED38
2341	8136ED39
2342	8136EE30
2343	8136EE31
2344	8136EE32
2345	8136EE33
2346	8136EE34
2347	8136EE35
2348	8136EE36
2349	8136EE37
234A	8136EE38
234B	8136EE39
234C	8136EF30
234D	8136EF31
234E	8136EF32
234F	8136EF33
2350	8136EF34
2351	8136EF35
2352	8136EF36
2353	8136EF37
2354	8136EF38
2355	8136EF39
2356	8136F030
2357	8136F031
2358	8136F032
2359	8136F033
235A	8136F034
235B	8136F035
235C	8136F036
235D	8136F037
235E	8136F038
235F	8136F039
2360	8136F130
2361	8136F131
2362	8136F132
2363	8136F133
2364	8136F134
2365	8136F135
2366	8136F136
2367	8136F137
2368	8136F138
2369	8136F139
236A	8136F230
236B	8136F231
236C	8136F232
236D	8136F233
236E	8136F234
236F	8136F235
2370	8136F236
2371	8136F237
2372	8136F238
2373	8136F239
2374	8136F330
2375	8136F331
2376	8136F332
2377	8136F333
2378	8136F334
2379	8136F335
237A	8136F336
237B	8136F337
237C	8136F338
237D	8136F339
237E	8136F430
237F	8136F431
2380	8136F432
2381	8136F433
2382	8136F434
2383	8136F435
2384	8136F436
2385	8136F437
2386	8136F438
2387	8136F439
2388	8136F530
2389	8136F531
238A	8136F532
238B	8136F533
238C	8136F534
238D	8136F535
238E	8136F536
238F	8136F537
2390	8136F538
2391	8136F539
2392	8136F630
2393	8136F631
2394	8136F632
2395	8136F633
2396	8136F634
2397	8136F635
2398	8136F636
2399	8136F637
239A	8136F638
239B	8136F639
239C	8136F730
239D	8136F731
239E	8136F732
239F	8136F733
23A0	8136F734
23A1	8136F735
23A2	8136F736
23A3	8136F737
23A4	8136F738
23A5	8136F739
23A6	8136F830
23A7	8136F831
23A8	8136F832
23A9	8136F833
23AA	8136F834
23AB	8136F835
23AC	8136F836
23AD	8136F837
23AE	8136F838
23AF	8136F839
23B0	8136F930
23B1	8136F931
23B2	8136F932
23B3	8136F933
23B4	8136F934
23B5	8136F935
23B6	8136F936
23B7	8136F937
23B8	8136F938
23B9	8136F939
23BA	8136FA30
23BB	8136FA31
23BC	8136FA32
23BD	8136FA33
23BE	8136FA34
23BF	8136FA35
23C0	8136FA36
23C1	8136FA37
23C2	8136FA38
23C3	8136FA39
23C4	8136FB30
23C5	8136FB31
23C6	8136FB32
23C7	8136FB33
23C8	8136FB34
23C9	8136FB35
23CA	8136FB36
23CB	8136FB37
23CC	8136FB38
23CD	8136FB39
23CE	8136FC30
23CF	8136FC31
23D0	8136FC32
23D1	8136FC33
23D2	8136FC34
23D3	8136FC35
23D4	8136FC36
23D5	8136FC37
23D6	8136FC38
23D7	8136FC39
23D8	8136FD30
23D9	8136FD31
23DA	8136FD32
23DB	8136FD33
23DC	8136FD34
23DD	8136FD35
23DE	8136FD36
23DF	8136FD37
23E0	8136FD38
23E1	8136FD39
23E2	8136FE30
23E3	8136FE31
23E4	8136FE32
23E5	8136FE33
23E6	8136FE34
23E7	8136FE35
23E8	8136FE36
23E9	8136FE37
23EA	8136FE38
23EB	8136FE39
23EC	81378130
23ED	81378131
23EE	81378132
23EF	81378133
23F0	81378134
23F1	81378135
23F2	81378136
23F3	81378137
23F4	81378138
23F5	81378139
23F6	81378230
23F7	81378231
23F8	81378232
23F9	81378233
23FA	81378234
23FB	81378235
23FC	81378236
23FD	81378237
23FE	81378238
23FF	81378239
2400	81378330
2401	81378331
2402	81378332
2403	81378333
2404	81378334
2405	81378335
2406	81378336
2407	81378337
2408	81378338
2409	81378339
240A	81378430
240B	81378431
240C	81378432
240D	81378433
240E	81378434
240F	81378435
2410	81378436
2411	81378437
2412	81378438
2413	81378439
2414	81378530
2415	81378531
2416	81378532
2417	81378533
2418	81378534
2419	81378535
241A	81378536
241B	81378537
241C	81378538
241D	81378539
241E	81378630
241F	81378631
2420	81378632
2421	81378633
2422	81378634
2423	81378635
2424	81378636
2425	81378637
2426	81378638
2427	81378639
2428	81378730
2429	81378731
242A	81378732
242B	81378733
242C	81378734
242D	81378735
242E	81378736
242F	81378737
2430	81378738
2431	81378739
2432	81378830
2433	81378831
2434	81378832
2435	81378833
2436	81378834
2437	81378835
2438	81378836
2439	81378837
243A	81378838
243B	81378839
243C	81378930
243D	81378931
243E	81378932
243F	81378933
2440	81378934
2441	81378935
2442	81378936
2443	81378937
2444	81378938
2445	81378939
2446	81378A30
2447	81378A31
2448	81378A32
2449	81378A33
244A	81378A34
244B	81378A35
244C	81378A36
244D	81378A37
244E	81378A38
244F	81378A39
2450	81378B30
2451	81378B31
2452	81378B32
2453	81378B33
2454	81378B34
2455	81378B35
2456	81378B36
2457	81378B37
2458	81378B38
2459	81378B39
245A	81378C30
245B	81378C31
245C	81378C32
245D	81378C33
245E	81378C34
245F	81378C35
2460	A2D9
2461	A2DA
2462	A2DB
2463	A2DC
2464	A2DD
2465	A2DE
2466	A2DF
2467	A2E0
2468	A2E1
2469	A2E2
246A	81378C36
246B	81378C37
246C	81378C38
246D	81378C39
246E	81378D30
246F	81378D31
2470	81378D32
2471	81378D33
2472	81378D34
2473	81378D35
2474	A2C5
2475	A2C6
2476	A2C7
2477	A2C8
2478	A2C9
2479	A2CA
247A	A2CB
247B	A2CC
247C	A2CD
247D	A2CE
247E	A2CF
247F	A2D0
2480	A2D1
2481	A2D2
2482	A2D3
2483	A2D4
2484	A2D5
2485	A2D6
2486	A2D7
2487	A2D8
2488	A2B1
2489	A2B2
248A	A2B3
248B	A2B4
248C	A2B5
248D	A2B6
248E	A2B7
248F	A2B8
2490	A2B9
2491	A2BA
2492	A2BB
2493	A2BC
2494	A2BD
2495	A2BE
2496	A2BF
2497	A2C0
2498	A2C1
2499	A2C2
249A	A2C3
249B	A2C4
249C	81378D36
249D	81378D37
249E	81378D38
249F	81378D39
24A0	81378E30
24A1	81378E31
24A2	81378E32
24A3	81378E33
24A4	81378E34
24A5	81378E35
24A6	81378E36
24A7	81378E37
24A8	81378E38
24A9	81378E39
24AA	81378F30
24AB	81378F31
24AC	81378F32
24AD	81378F33
24AE	81378F34
24AF	81378F35
24B0	81378F36
24B1	81378F37
24B2	81378F38
24B3	81378F39
24B4	81379030
24B5	81379031
24B6	81379032
24B7	81379033
24B8	81379034
24B9	81379035
24BA	81379036
24BB	81379037
24BC	81379038
24BD	81379039
24BE	81379130
24BF	81379131
24C0	81379132
24C1	81379133
24C2	81379134
24C3	81379135
24C4	81379136
24C5	81379137
24C6	81379138
24C7	81379139
24C8	81379230
24C9	81379231
24CA	81379232
24CB	81379233
24CC	81379234
24CD	81379235
24CE	81379236
24CF	81379237
24D0	81379238
24D1	81379239
24D2	81379330
24D3	81379331
24D4	81379332
24D5	81379333
24D6	81379334
24D7	81379335
24D8	81379336
24D9	81379337
24DA	81379338
24DB	81379339
24DC	81379430
24DD	81379431
24DE	81379432
24DF	81379433
24E0	81379434
24E1	81379435
24E2	81379436
24E3	81379437
24E4	81379438
24E5	81379439
24E6	81379530
24E7	81379531
24E8	81379532
24E9	81379533
24EA	81379534
24EB	81379535
24EC	81379536
24ED	81379537
24EE	81379538
24EF	81379539
24F0	81379630
24F1	81379631
24F2	81379632
24F3	81379633
24F4	81379634
24F5	81379635
24F6	81379636
24F7	81379637
24F8	81379638
24F9	81379639
24FA	81379730
24FB	81379731
24FC	81379732
24FD	81379733
24FE	81379734
24FF	81379735
2500	A9A4
2501	A9A5
2502	A9A6
2503	A9A7
2504	A9A8
2505	A9A9
2506	A9AA
2507	A9AB
2508	A9AC
2509	A9AD
250A	A9AE
250B	A9AF
250C	A9B0
250D	A9B1
250E	A9B2
250F	A9B3
2510	A9B4
2511	A9B5
2512	A9B6
2513	A9B7
2514	A9B8
2515	A9B9
2516	A9BA
2517	A9BB
2518	A9BC
2519	A9BD
251A	A9BE
251B	A9BF
251C	A9C0
251D	A9C1
251E	A9C2
251F	A9C3
2520	A9C4
2521	A9C5
2522	A9C6
2523	A9C7
2524	A9C8
2525	A9C9
2526	A9CA
2527	A9CB
2528	A9CC
2529	A9CD
252A	A9CE
252B	A9CF
252C	A9D0
252D	A9D1
252E	A9D2
252F	A9D3
2530	A9D4
2531	A9D5
2532	A9D6
2533	A9D7
2534	A9D8
2535	A9D9
2536	A9DA
2537	A9DB
2538	A9DC
2539	A9DD
253A	A9DE
253B	A9DF
253C	A9E0
253D	A9E1
253E	A9E2
253F	A9E3
2540	A9E4
2541	A9E5
2542	A9E6
2543	A9E7
2544	A9E8
2545	A9E9
2546	A9EA
2547	A9EB
2548	A9EC
2549	A9ED
254A	A9EE
254B	A9EF
254C	81379736
254D	81379737
254E	81379738
254F	81379739
2550	A854
2551	A855
2552	A856
2553	A857
2554	A858
2555	A859
2556	A85A
2557	A85B
2558	A85C
2559	A85D
255A	A85E
255B	A85F
255C	A860
255D	A861
255E	A862
255F	A863
2560	A864
2561	A865
2562	A866
2563	A867
2564	A868
2565	A869
2566	A86A
2567	A86B
2568	A86C
2569	A86D
256A	A86E
256B	A86F
256C	A870
256D	A871
256E	A872
256F	A873
2570	A874
2571	A875
2572	A876
2573	A877
2574	81379830
2575	81379831
2576	81379832
2577	81379833
2578	81379834
2579	81379835
257A	81379836
257B	81379837
257C	81379838
257D	81379839
257E	81379930
257F	81379931
2580	81379932
2581	A878
2582	A879
2583	A87A
2584	A87B
2585	A87C
2586	A87D
2587	A87E
2588	A880
2589	A881
258A	A882
258B	A883
258C	A884
258D	A885
258E	A886
258F	A887
2590	81379933
2591	81379934
2592	81379935
2593	A888
2594	A889
2595	A88A
2596	81379936
2597	81379937
2598	81379938
2599	81379939
259A	81379A30
259B	81379A31
259C	81379A32
259D	81379A33
259E	81379A34
259F	81379A35
25A0	A1F6
25A1	A1F5
25A2	81379A36
25A3	81379A37
25A4	81379A38
25A5	81379A39
25A6	81379B30
25A7	81379B31
25A8	81379B32
25A9	81379B33
25AA	81379B34
25AB	81379B35
25AC	81379B36
25AD	81379B37
25AE	81379B38
25AF	81379B39
25B0	81379C30
25B1	81379C31
25B2	A1F8
25B3	A1F7
25B4	81379C32
25B5	81379C33
25B6	81379C34
25B7	81379C35
25B8	81379C36
25B9	81379C37
25BA	81379C38
25BB	81379C39
25BC	A88B
25BD	A88C
25BE	81379D30
25BF	81379D31
25C0	81379D32
25C1	81379D33
25C2	81379D34
25C3	81379D35
25C4	81379D36
25C5	81379D37
25C6	A1F4
25C7	A1F3
25C8	81379D38
25C9	81379D39
25CA	81379E30
25CB	A1F0
25CC	81379E31
25CD	81379E32
25CE	A1F2
25CF	A1F1
25D0	81379E33
25D1	81379E34
25D2	81379E35
25D3	81379E36
25D4	81379E37
25D5	81379E38
25D6	81379E39
25D7	81379F30
25D8	81379F31
25D9	81379F32
25DA	81379F33
25DB	81379F34
25DC	81379F35
25DD	81379F36
25DE	81379F37
25DF	81379F38
25E0	81379F39
25E1	8137A030
25E2	A88D
25E3	A88E
25E4	A88F
25E5	A890
25E6	8137A031
25E7	8137A032
25E8	8137A033
25E9	8137A034
25EA	8137A035
25EB	8137A036
25EC	8137A037
25ED	8137A038
25EE	8137A039
25EF	8137A130
25F0	8137A131
25F1	8137A132
25F2	8137A133
25F3	8137A134
25F4	8137A135
25F5	8137A136
25F6	8137A137
25F7	8137A138
25F8	8137A139
25F9	8137A230
25FA	8137A231
25FB	8137A232
25FC	8137A233
25FD	8137A234
25FE	8137A235
25FF	8137A236
2600	8137A237
2601	8137A238
2602	8137A239
2603	8137A330
2604	8137A331
2605	A1EF
2606	A1EE
2607	8137A332
2608	8137A333
2609	A891
260A	8137A334
260B	8137A335
260C	8137A336
260D	8137A337
260E	8137A338
260F	8137A339
2610	8137A430
2611	8137A431
2612	8137A432
2613	8137A433
2614	8137A434
2615	8137A435
2616	8137A436
2617	8137A437
2618	8137A438
2619	8137A439
261A	8137A530
261B	8137A531
261C	8137A532
261D	8137A533
261E	8137A534
261F	8137A535
2620	8137A536
2621	8137A537
2622	8137A538
2623	8137A539
2624	8137A630
2625	8137A631
2626	8137A632
2627	8137A633
2628	8137A634
2629	8137A635
262A	8137A636
262B	8137A637
262C	8137A638
262D	8137A639
262E	8137A730
262F	8137A731
2630	8137A732
2631	8137A733
2632	8137A734
2633	8137A735
2634	8137A736
2635	8137A737
2636	8137A738
2637	8137A739
2638	8137A830
2639	8137A831
263A	8137A832
263B	8137A833
263C	8137A834
263D	8137A835
263E	8137A836
263F	8137A837
2640	A1E2
2641	8137A838
2642	A1E1
2643	8137A839
2644	8137A930
2645	8137A931
2646	8137A932
2647	8137A933
2648	8137A934
2649	8137A935
264A	8137A936
264B	8137A937
264C	8137A938
264D	8137A939
264E	8137AA30
264F	8137AA31
2650	8137AA32
2651	8137AA33
2652	8137AA34
2653	8137AA35
2654	8137AA36
2655	8137AA37
2656	8137AA38
2657	8137AA39
2658	8137AB30
2659	8137AB31
265A	8137AB32
265B	8137AB33
265C	8137AB34
265D	8137AB35
265E	8137AB36
265F	8137AB37
2660	8137AB38
2661	8137AB39
2662	8137AC30
2663	8137AC31
2664	8137AC32
2665	8137AC33
2666	8137AC34
2667	8137AC35
2668	8137AC36
2669	8137AC37
266A	8137AC38
266B	8137AC39
266C	8137AD30
266D	8137AD31
266E	8137AD32
266F	8137AD33
2670	8137AD34
2671	8137AD35
2672	8137AD36
2673	8137AD37
2674	8137AD38
2675	8137AD39
2676	8137AE30
2677	8137AE31
2678	8137AE32
2679	8137AE33
267A	8137AE34
267B	8137AE35
267C	8137AE36
267D	8137AE37
267E	8137AE38
267F	8137AE39
2680	8137AF30
2681	8137AF31
2682	8137AF32
2683	8137AF33
2684	8137AF34
2685	8137AF35
2686	8137AF36
2687	8137AF37
2688	8137AF38
2689	8137AF39
268A	8137B030
268B	8137B031
268C	8137B032
268D	8137B033
268E	8137B034
268F	8137B035
2690	8137B036
2691	8137B037
2692	8137B038
2693	8137B039
2694	8137B130
2695	8137B131
2696	8137B132
2697	8137B133
2698	8137B134
2699	8137B135
269A	8137B136
269B	8137B137
269C	8137B138
269D	8137B139
269E	8137B230
269F	8137B231
26A0	8137B232
26A1	8137B233
26A2	8137B234
26A3	8137B235
26A4	8137B236
26A5	8137B237
26A6	8137B238
26A7	8137B239
26A8	8137B330
26A9	8137B331
26AA	8137B332
26AB	8137B333
26AC	8137B334
26AD	8137B335
26AE	8137B336
26AF	8137B337
26B0	8137B338
26B1	8137B339
26B2	8137B430
26B3	8137B431
26B4	8137B432
26B5	8137B433
26B6	8137B434
26B7	8137B435
26B8	8137B436
26B9	8137B437
26BA	8137B438
26BB	8137B439
26BC	8137B530
26BD	8137B531
26BE	8137B532
26BF	8137B533
26C0	8137B534
26C1	8137B535
26C2	8137B536
26C3	8137B537
26C4	8137B538
26C5	8137B539
26C6	8137B630
26C7	8137B631
26C8	8137B632
26C9	8137B633
26CA	8137B634
26CB	8137B635
26CC	8137B636
26CD	8137B637
26CE	8137B638
26CF	8137B639
26D0	8137B730
26D1	8137B731
26D2	8137B732
26D3	8137B733
26D4	8137B734
26D5	8137B735
26D6	8137B736
26D7	8137B737
26D8	8137B738
26D9	8137B739
26DA	8137B830
26DB	8137B831
26DC	8137B832
26DD	8137B833
26DE	8137B834
26DF	8137B835
26E0	8137B836
26E1	8137B837
26E2	8137B838
26E3	8137B839
26E4	8137B930
26E5	8137B931
26E6	8137B932
26E7	8137B933
26E8	8137B934
26E9	8137B935
26EA	8137B936
26EB	8137B937
26EC	8137B938
26ED	8137B939
26EE	8137BA30
26EF	8137BA31
26F0	8137BA32
26F1	8137BA33
26F2	8137BA34
26F3	8137BA35
26F4	8137BA36
26F5	8137BA37
26F6	8137BA38
26F7	8137BA39
26F8	8137BB30
26F9	8137BB31
26FA	8137BB32
26FB	8137BB33
26FC	8137BB34
26FD	8137BB35
26FE	8137BB36
26FF	8137BB37
2700	8137BB38
2701	8137BB39
2702	8137BC30
2703	8137BC31
2704	8137BC32
2705	8137BC33
2706	8137BC34
2707	8137BC35
2708	8137BC36
2709	8137BC37
270A	8137BC38
270B	8137BC39
270C	8137BD30
270D	8137BD31
270E	8137BD32
270F	8137BD33
2710	8137BD34
2711	8137BD35
2712	8137BD36
2713	8137BD37
2714	8137BD38
2715	8137BD39
2716	8137BE30
2717	8137BE31
2718	8137BE32
